DATE,PRICE,ADDRESS,AREAS,BEDROOMS,PARKING-SPACES,BATHROOMS,CONDOMÍNIO,IPTU,TIPO
2021-08-05 16:34:21.920668-03:00,R$ 996.000,"Rua C 248, Nova Suica",482 m²,5,4,6,,,apartamentos
2021-08-05 16:34:21.921035-03:00,R$ 515.000,"Nova Suica, Goiânia",122 m²,3,2,4,R$ 1.000,R$ 2.000,apartamentos
2021-08-05 16:34:21.921492-03:00,R$ 790.000,"Jardim Goiás, Goiânia",127 m²,3,2,4,R$ 730,,apartamentos
2021-08-05 16:34:21.921912-03:00,R$ 265.000,"Rua C86, Vila Alpes",58 m²,2,1,2,R$ 380,,apartamentos
2021-08-05 16:34:21.922906-03:00,R$ 1.400.000,"Setor Central, Goiânia",230 m²,4,,4,,,apartamentos
2021-08-05 16:34:21.923305-03:00,R$ 145.000,"Avenida Senador Péricles, Setor Negrão de Lima",58 m²,2,1,1,R$ 200,R$ 280,apartamentos
2021-08-05 16:34:21.923794-03:00,R$ 330.000,"Rua Cacauí, Parque Amazônia",79 m²,3,2,2,R$ 390,,apartamentos
2021-08-05 16:34:21.924200-03:00,R$ 285.000,"Rua Dona Isoleta, Vila Rosa",60 m²,2,1,2,R$ 300,,apartamentos
2021-08-05 16:34:21.924594-03:00,R$ 220.000,"Rua Gladiolo, Parque Oeste Industrial",54 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.924971-03:00,R$ 870.000,"Rua T 36, Setor Bueno",165 m²,3,3,5,R$ 800,,apartamentos
2021-08-05 16:34:21.925670-03:00,R$ 1.650.000,"Rua 1141, Setor Marista",230 m²,4,3,5,R$ 800,R$ 1.200,apartamentos
2021-08-05 16:34:21.926378-03:00,R$ 230.000,"Parque Amazônia, Goiânia",64 m²,2,1,2,R$ 250,,apartamentos
2021-08-05 16:34:21.926867-03:00,R$ 590.000,"Rua S 2, Setor Bela Vista",134 m²,4,2,3,R$ 1.000,,apartamentos
2021-08-05 16:34:21.927333-03:00,R$ 289.000,"Avenida dos Diamantes, Setor Recanto das Minas Gerais",91 m²,2,2,3,,,apartamentos
2021-08-05 16:34:21.927920-03:00,R$ 850.000,"Setor Bueno, Goiânia",122 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.928282-03:00,R$ 599.000,"Setor Bueno, Goiânia",112 m²,3,2,5,R$ 600,,apartamentos
2021-08-05 16:34:21.928825-03:00,R$ 370.000,"Alameda Imbé, Parque Amazônia",88 m²,3,2,2,R$ 350,R$ 500,apartamentos
2021-08-05 16:34:21.929305-03:00,R$ 420.000,"Rua Jaçanã, Parque Amazônia",96 m²,3,2,3,R$ 450,,apartamentos
2021-08-05 16:34:21.929792-03:00,R$ 130.000,"Rua Maceió, Parque Amazônia",54 m²,2,1,1,R$ 300,,apartamentos
2021-08-05 16:34:21.930229-03:00,R$ 475.000,"Setor Bueno, Goiânia",102 m²,3,1,3,,,apartamentos
2021-08-05 16:34:21.930613-03:00,R$ 2.200.000,"Setor Marista, Goiânia",286 m²,4,4,5,,,apartamentos
2021-08-05 16:34:21.930966-03:00,R$ 1.300.000,"Setor Bueno, Goiânia",166 m²,4,3,6,R$ 1.100,,apartamentos
2021-08-05 16:34:21.931394-03:00,R$ 3.700.000,"Setor Marista, Goiânia",362 m²,4,4,5,,,apartamentos
2021-08-05 16:34:21.931755-03:00,R$ 345.000,"Rua Uirapuru, Parque Amazônia",76 m²,3,2,2,,,apartamentos
2021-08-05 16:34:21.932083-03:00,R$ 310.000,"Vila Rosa, Goiânia",73 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.932429-03:00,R$ 410.000,"Rua K, Setor Oeste",63 m²,2,1,2,R$ 480,R$ 650,apartamentos
2021-08-05 16:34:21.932859-03:00,R$ 289.000,"Avenida Senador Péricles, Setor Negrão de Lima",75 m²,3,1,1,R$ 320,R$ 389,apartamentos
2021-08-05 16:34:21.933279-03:00,R$ 249.000,"Rua 262, Setor Leste Universitário",80 m²,3,1,1,R$ 300,R$ 328,apartamentos
2021-08-05 16:34:21.933737-03:00,R$ 349.000,"Setor Central, Goiânia",89 m²,3,1,3,R$ 560,R$ 741,apartamentos
2021-08-05 16:34:21.934179-03:00,R$ 381.000,"Rua Caapi, Parque Amazônia",83 m²,3,1,2,,,apartamentos
2021-08-05 16:34:21.934525-03:00,R$ 539.000,"Avenida Olinda, Park Lozândes",105 m²,3,2,4,R$ 420,R$ 550,apartamentos
2021-08-05 16:34:21.934945-03:00,R$ 370.000,"Jardim Goiás, Goiânia",86 m²,3,2,2,R$ 500,,apartamentos
2021-08-05 16:34:21.935363-03:00,R$ 620.772,"Rua 78, Jardim Goiás",132 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.935734-03:00,R$ 790.000,"Setor Bueno, Goiânia",149 m²,3,2,4,R$ 660,,apartamentos
2021-08-05 16:34:21.936139-03:00,R$ 250.000,"Jardim América, Goiânia",60 m²,2,1,1,R$ 320,,apartamentos
2021-08-05 16:34:21.936539-03:00,R$ 340.000,"Rua C146, Jardim América",92 m²,2,1,2,R$ 200,,apartamentos
2021-08-05 16:34:21.936913-03:00,R$ 600.000,"Rua T 52, Setor Bueno",110 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.937245-03:00,R$ 215.000,"Rua Dona Stela, Setor Negrão de Lima",52 m²,2,1,1,R$ 248,R$ 250,apartamentos
2021-08-05 16:34:21.937677-03:00,R$ 750.365,"Rua C237, Jardim América",120 m²,3,2,5,,,apartamentos
2021-08-05 16:34:21.938025-03:00,R$ 200.000,"Avenida Oeste, Setor Central",71 m²,3,1,2,R$ 439,R$ 985,apartamentos
2021-08-05 16:34:21.938455-03:00,R$ 570.000,"Rua T 52, Setor Bueno",67 m²,2,1,2,R$ 320,,apartamentos
2021-08-05 16:34:21.938847-03:00,R$ 210.000,"Avenida Laguna, Jardim Atlântico",58 m²,2,1,2,R$ 360,R$ 25,apartamentos
2021-08-05 16:34:21.939287-03:00,R$ 410.000,"Setor Pedro Ludovico, Goiânia",87 m²,3,2,3,R$ 470,,apartamentos
2021-08-05 16:34:21.939709-03:00,R$ 355.000,"Rua T 36, Setor Bueno",111 m²,4,2,3,R$ 700,R$ 1.000,apartamentos
2021-08-05 16:34:21.940120-03:00,R$ 680.000,"Serrinha, Goiânia",110 m²,4,3,5,R$ 640,R$ 880,apartamentos
2021-08-05 16:34:21.940587-03:00,R$ 2.650.000,"Avenida Americano do Brasil, Setor Marista",317 m²,4,4,6,,,apartamentos
2021-08-05 16:34:21.940934-03:00,R$ 490.000,"Rua T 58, Setor Bueno",138 m²,4,1,3,R$ 721,R$ 2.100,apartamentos
2021-08-05 16:34:21.941358-03:00,R$ 1.200.000,"Jardim Goiás, Goiânia",168 m²,3,3,4,R$ 760,R$ 1.500,apartamentos
2021-08-05 16:34:21.941807-03:00,R$ 996.000,"Rua C 248, Nova Suica",482 m²,5,4,6,,,apartamentos
2021-08-05 16:34:21.942154-03:00,R$ 515.000,"Nova Suica, Goiânia",122 m²,3,2,4,R$ 1.000,R$ 2.000,apartamentos
2021-08-05 16:34:21.942593-03:00,R$ 790.000,"Jardim Goiás, Goiânia",127 m²,3,2,4,R$ 730,,apartamentos
2021-08-05 16:34:21.943006-03:00,R$ 265.000,"Rua C86, Vila Alpes",58 m²,2,1,2,R$ 380,,apartamentos
2021-08-05 16:34:21.943394-03:00,R$ 1.400.000,"Setor Central, Goiânia",230 m²,4,,4,,,apartamentos
2021-08-05 16:34:21.943695-03:00,R$ 345.000,"São Francisco, Goiânia",80 m²,3,2,4,R$ 300,,apartamentos
2021-08-05 16:34:21.944161-03:00,R$ 198.000,"Rua T 64, Bela Vista",87 m²,2,1,1,,,apartamentos
2021-08-05 16:34:21.944510-03:00,R$ 525.000,"Rua T 48, Setor Bueno",108 m²,3,2,3,R$ 546,,apartamentos
2021-08-05 16:34:21.944900-03:00,R$ 239.000,"Setor Bueno, Goiânia",90 m²,3,1,2,R$ 550,,apartamentos
2021-08-05 16:34:21.945285-03:00,R$ 145.000,"Avenida Senador Péricles, Setor Negrão de Lima",58 m²,2,1,1,R$ 200,R$ 280,apartamentos
2021-08-05 16:34:21.945713-03:00,R$ 330.000,"Rua Cacauí, Parque Amazônia",79 m²,3,2,2,R$ 390,,apartamentos
2021-08-05 16:34:21.946085-03:00,R$ 285.000,"Rua Dona Isoleta, Vila Rosa",60 m²,2,1,2,R$ 300,,apartamentos
2021-08-05 16:34:21.946473-03:00,R$ 220.000,"Rua Gladiolo, Parque Oeste Industrial",54 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.946824-03:00,R$ 870.000,"Rua T 36, Setor Bueno",165 m²,3,3,5,R$ 800,,apartamentos
2021-08-05 16:34:21.947217-03:00,R$ 1.650.000,"Rua 1141, Setor Marista",230 m²,4,3,5,R$ 800,R$ 1.200,apartamentos
2021-08-05 16:34:21.947649-03:00,R$ 230.000,"Parque Amazônia, Goiânia",64 m²,2,1,2,R$ 250,,apartamentos
2021-08-05 16:34:21.948074-03:00,R$ 590.000,"Rua S 2, Setor Bela Vista",134 m²,4,2,3,R$ 1.000,,apartamentos
2021-08-05 16:34:21.948522-03:00,R$ 289.000,"Avenida dos Diamantes, Setor Recanto das Minas Gerais",91 m²,2,2,3,,,apartamentos
2021-08-05 16:34:21.948867-03:00,R$ 850.000,"Setor Bueno, Goiânia",122 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.949910-03:00,R$ 599.000,"Setor Bueno, Goiânia",112 m²,3,2,5,R$ 600,,apartamentos
2021-08-05 16:34:21.950502-03:00,R$ 370.000,"Alameda Imbé, Parque Amazônia",88 m²,3,2,2,R$ 350,R$ 500,apartamentos
2021-08-05 16:34:21.950991-03:00,R$ 420.000,"Rua Jaçanã, Parque Amazônia",96 m²,3,2,3,R$ 450,,apartamentos
2021-08-05 16:34:21.951383-03:00,R$ 130.000,"Rua Maceió, Parque Amazônia",54 m²,2,1,1,R$ 300,,apartamentos
2021-08-05 16:34:21.951826-03:00,R$ 475.000,"Setor Bueno, Goiânia",102 m²,3,1,3,,,apartamentos
2021-08-05 16:34:21.952190-03:00,R$ 2.200.000,"Setor Marista, Goiânia",286 m²,4,4,5,,,apartamentos
2021-08-05 16:34:21.952581-03:00,R$ 1.300.000,"Setor Bueno, Goiânia",166 m²,4,3,6,R$ 1.100,,apartamentos
2021-08-05 16:34:21.953009-03:00,R$ 3.700.000,"Setor Marista, Goiânia",362 m²,4,4,5,,,apartamentos
2021-08-05 16:34:21.953352-03:00,R$ 345.000,"Rua Uirapuru, Parque Amazônia",76 m²,3,2,2,,,apartamentos
2021-08-05 16:34:21.953713-03:00,R$ 310.000,"Vila Rosa, Goiânia",73 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.954055-03:00,R$ 315.000,"Avenida Assis Chateaubriand, Setor Oeste",150 m²,3,1,3,R$ 750,,apartamentos
2021-08-05 16:34:21.954466-03:00,R$ 775.000,"Setor Bueno, Goiânia",156 m²,3,3,5,,,apartamentos
2021-08-05 16:34:21.954861-03:00,R$ 1.450.000,"Rua 56, Jardim Goiás",170 m²,4,2,5,,,apartamentos
2021-08-05 16:34:21.955813-03:00,R$ 220.000,"Avenida Virgílio Joaquim Ferreira, Parque Flamboyant",75 m²,3,2,2,R$ 320,,apartamentos
2021-08-05 16:34:21.956283-03:00,R$ 220.000,"Avenida 85, Setor Bueno",89 m²,3,1,3,R$ 500,,apartamentos
2021-08-05 16:34:21.956786-03:00,R$ 483.586,"Rua 260, Setor Leste Universitário",83 m²,3,1,3,,,apartamentos
2021-08-05 16:34:21.957176-03:00,R$ 999.327,"Rua 1128, Setor Marista",149 m²,3,2,5,R$ 700,R$ 850,apartamentos
2021-08-05 16:34:21.957737-03:00,R$ 1.095.000,"Rua 1128, Setor Marista",162 m²,3,3,5,R$ 700,,apartamentos
2021-08-05 16:34:21.958146-03:00,R$ 840.000,"Rua T 51, Setor Bueno",133 m²,3,2,5,R$ 550,R$ 800,apartamentos
2021-08-05 16:34:21.958646-03:00,R$ 30.500,"Avenida Aristóteles, Jardim Mariliza",52 m²,2,1,1,,,apartamentos
2021-08-05 16:34:21.959009-03:00,R$ 810.000,"Rua 1124, Setor Marista",125 m²,3,2,5,R$ 500,R$ 1.500,apartamentos
2021-08-05 16:34:21.959465-03:00,R$ 450.000,"Rua C38, Jardim América",89 m²,3,2,4,R$ 540,R$ 960,apartamentos
2021-08-05 16:34:21.959915-03:00,R$ 380.000,"Setor Bela Vista, Goiânia",92 m²,4,2,3,,,apartamentos
2021-08-05 16:34:21.960272-03:00,R$ 450.000,"Avenida T 15, Setor Bueno",98 m²,3,2,5,R$ 450,R$ 900,apartamentos
2021-08-05 16:34:21.961068-03:00,R$ 455.000,"Avenida Copacabana, Jardim Atlântico",94 m²,3,2,3,R$ 350,R$ 1.000,apartamentos
2021-08-05 16:34:21.961574-03:00,R$ 760.500,"Rua T 30, Setor Bueno",125 m²,3,2,5,R$ 550,,apartamentos
2021-08-05 16:34:21.961974-03:00,R$ 1.700.000,"Rua C238, Setor Bueno",258 m²,4,4,6,R$ 1.100,,apartamentos
2021-08-05 16:34:21.962362-03:00,R$ 239.000,"Setor Faiçalville, Goiânia",62 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.962762-03:00,R$ 670.000,"Rua do Parque, Jardim Atlântico",106 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.963120-03:00,R$ 249.000,"Rua MDV 24, Moinho dos Ventos",83 m²,3,1,2,R$ 150,R$ 150,apartamentos
2021-08-05 16:34:21.963591-03:00,R$ 169.000,"Avenida Bela Vista, Parque Acalanto",65 m²,2,,1,R$ 220,R$ 300,apartamentos
2021-08-05 16:34:21.964011-03:00,R$ 635.000,"Avenida Copacabana, Jardim Atlântico",116 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.964334-03:00,R$ 470.000,"Avenida Trieste, Village Veneza",112 m²,4,2,4,,,apartamentos
2021-08-05 16:34:21.964688-03:00,R$ 779.999,"Rua T 27, Setor Bueno",151 m²,3,2,4,R$ 509,R$ 1.299,apartamentos
2021-08-05 16:34:21.965128-03:00,R$ 315.000,"Avenida Assis Chateaubriand, Setor Oeste",150 m²,3,1,3,R$ 750,,apartamentos
2021-08-05 16:34:21.965566-03:00,R$ 775.000,"Setor Bueno, Goiânia",156 m²,3,3,5,,,apartamentos
2021-08-05 16:34:21.966684-03:00,R$ 1.450.000,"Rua 56, Jardim Goiás",170 m²,4,2,5,,,apartamentos
2021-08-05 16:34:21.967101-03:00,R$ 220.000,"Avenida Virgílio Joaquim Ferreira, Parque Flamboyant",75 m²,3,2,2,R$ 320,,apartamentos
2021-08-05 16:34:21.967559-03:00,R$ 220.000,"Avenida 85, Setor Bueno",89 m²,3,1,3,R$ 500,,apartamentos
2021-08-05 16:34:21.968024-03:00,R$ 483.586,"Rua 260, Setor Leste Universitário",83 m²,3,1,3,,,apartamentos
2021-08-05 16:34:21.968395-03:00,R$ 999.327,"Rua 1128, Setor Marista",149 m²,3,2,5,R$ 700,R$ 850,apartamentos
2021-08-05 16:34:21.968879-03:00,R$ 1.095.000,"Rua 1128, Setor Marista",162 m²,3,3,5,R$ 700,,apartamentos
2021-08-05 16:34:21.969292-03:00,R$ 840.000,"Rua T 51, Setor Bueno",133 m²,3,2,5,R$ 550,R$ 800,apartamentos
2021-08-05 16:34:21.969738-03:00,R$ 30.500,"Avenida Aristóteles, Jardim Mariliza",52 m²,2,1,1,,,apartamentos
2021-08-05 16:34:21.970091-03:00,R$ 810.000,"Rua 1124, Setor Marista",125 m²,3,2,5,R$ 500,R$ 1.500,apartamentos
2021-08-05 16:34:21.970531-03:00,R$ 450.000,"Rua C38, Jardim América",89 m²,3,2,4,R$ 540,R$ 960,apartamentos
2021-08-05 16:34:21.970962-03:00,R$ 380.000,"Setor Bela Vista, Goiânia",92 m²,4,2,3,,,apartamentos
2021-08-05 16:34:21.971317-03:00,R$ 450.000,"Avenida T 15, Setor Bueno",98 m²,3,2,5,R$ 450,R$ 900,apartamentos
2021-08-05 16:34:21.972053-03:00,R$ 455.000,"Avenida Copacabana, Jardim Atlântico",94 m²,3,2,3,R$ 350,R$ 1.000,apartamentos
2021-08-05 16:34:21.972552-03:00,R$ 760.500,"Rua T 30, Setor Bueno",125 m²,3,2,5,R$ 550,,apartamentos
2021-08-05 16:34:21.972950-03:00,R$ 1.700.000,"Rua C238, Setor Bueno",258 m²,4,4,6,R$ 1.100,,apartamentos
2021-08-05 16:34:21.973344-03:00,R$ 239.000,"Setor Faiçalville, Goiânia",62 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.973712-03:00,R$ 670.000,"Rua do Parque, Jardim Atlântico",106 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.974061-03:00,R$ 249.000,"Rua MDV 24, Moinho dos Ventos",83 m²,3,1,2,R$ 150,R$ 150,apartamentos
2021-08-05 16:34:21.974516-03:00,R$ 169.000,"Avenida Bela Vista, Parque Acalanto",65 m²,2,,1,R$ 220,R$ 300,apartamentos
2021-08-05 16:34:21.974920-03:00,R$ 635.000,"Avenida Copacabana, Jardim Atlântico",116 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.975252-03:00,R$ 470.000,"Avenida Trieste, Village Veneza",112 m²,4,2,4,,,apartamentos
2021-08-05 16:34:21.975590-03:00,R$ 779.999,"Rua T 27, Setor Bueno",151 m²,3,2,4,R$ 509,R$ 1.299,apartamentos
2021-08-05 16:34:21.976024-03:00,R$ 520.500,"Setor Bueno, Goiânia",94 m²,1,2,3,R$ 460,R$ 1.100,apartamentos
2021-08-05 16:34:21.976479-03:00,R$ 338.000,"Avenida Pedro Paulo de Souza, Goiania 2",79 m²,3,2,2,R$ 300,R$ 700,apartamentos
2021-08-05 16:34:21.977148-03:00,R$ 287.765,"Avenida Terceira Radial, Setor Pedro Ludovico",63 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.977577-03:00,R$ 630.000,"Rua VV 8, Village Veneza",127 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.977903-03:00,R$ 420.000,"Avenida Assis Chateaubriand, Setor Oeste",148 m²,3,2,3,R$ 550,,apartamentos
2021-08-05 16:34:21.978294-03:00,R$ 514.869,"Rua C228, Jardim América",82 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.978631-03:00,R$ 229.000,"Vila Rosa, Goiânia",56 m²,2,1,2,R$ 250,,apartamentos
2021-08-05 16:34:21.979022-03:00,R$ 280.000,"Rua 84, Setor Sul",146 m²,3,1,3,R$ 400,,apartamentos
2021-08-05 16:34:21.979427-03:00,R$ 117.000,"Avenida Araguaia, Setor Central",38 m²,1,1,1,R$ 550,R$ 500,apartamentos
2021-08-05 16:34:21.980063-03:00,R$ 264.474,"Rua C 154, Jardim América",59 m²,2,1,1,R$ 220,,apartamentos
2021-08-05 16:34:21.980582-03:00,R$ 399.000,"Alto da Glória, Goiânia",95 m²,3,2,1,R$ 565,R$ 109,apartamentos
2021-08-05 16:34:21.981064-03:00,R$ 228.000,"Setor Bueno, Goiânia",39 m²,1,1,1,,,apartamentos
2021-08-05 16:34:21.981497-03:00,R$ 208.000,"Vila Rosa, Goiânia",56 m²,2,1,2,R$ 350,R$ 400,apartamentos
2021-08-05 16:34:21.981948-03:00,R$ 980.000,"Rua 25, Setor Marista",158 m²,3,3,5,R$ 700,R$ 110,apartamentos
2021-08-05 16:34:21.982793-03:00,R$ 390.000,"Rua VV 5, Village Veneza",89 m²,3,2,2,R$ 500,R$ 200,apartamentos
2021-08-05 16:34:21.983264-03:00,R$ 250.000,"Parque Amazônia, Goiânia",72 m²,3,1,2,R$ 400,,apartamentos
2021-08-05 16:34:21.983744-03:00,R$ 675.000,"Jardim Goiás, Goiânia",113 m²,3,3,1,R$ 667,,apartamentos
2021-08-05 16:34:21.984195-03:00,R$ 280.000,"Residencial Eldorado, Goiânia",69 m²,3,2,2,R$ 400,R$ 300,apartamentos
2021-08-05 16:34:21.984677-03:00,R$ 225.000,"Rua de Icarai, Jardim Atlântico",62 m²,2,1,1,R$ 400,,apartamentos
2021-08-05 16:34:21.985110-03:00,R$ 580.000,"Residencial Eldorado Expansao, Goiânia",100 m²,3,2,3,R$ 450,R$ 479,apartamentos
2021-08-05 16:34:21.985582-03:00,R$ 390.000,"Rua T 60, Setor Bueno",158 m²,3,1,2,R$ 600,R$ 1,apartamentos
2021-08-05 16:34:21.986021-03:00,R$ 313.000,"Rua Caapi, Parque Amazônia",64 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.986382-03:00,R$ 381.000,"Rua Caapi, Parque Amazônia",83 m²,3,1,2,,,apartamentos
2021-08-05 16:34:21.986749-03:00,R$ 539.000,"Avenida Olinda, Park Lozândes",105 m²,3,2,4,R$ 420,R$ 550,apartamentos
2021-08-05 16:34:21.987185-03:00,R$ 345.000,"São Francisco, Goiânia",80 m²,3,2,4,R$ 300,,apartamentos
2021-08-05 16:34:21.987971-03:00,R$ 198.000,"Rua T 64, Bela Vista",87 m²,2,1,1,,,apartamentos
2021-08-05 16:34:21.988335-03:00,R$ 525.000,"Rua T 48, Setor Bueno",108 m²,3,2,3,R$ 546,,apartamentos
2021-08-05 16:34:21.988757-03:00,R$ 239.000,"Setor Bueno, Goiânia",90 m²,3,1,2,R$ 550,,apartamentos
2021-08-05 16:34:21.989148-03:00,R$ 145.000,"Avenida Senador Péricles, Setor Negrão de Lima",58 m²,2,1,1,R$ 200,R$ 280,apartamentos
2021-08-05 16:34:21.989586-03:00,R$ 330.000,"Rua Cacauí, Parque Amazônia",79 m²,3,2,2,R$ 390,,apartamentos
2021-08-05 16:34:21.989970-03:00,R$ 285.000,"Rua Dona Isoleta, Vila Rosa",60 m²,2,1,2,R$ 300,,apartamentos
2021-08-05 16:34:21.990363-03:00,R$ 220.000,"Rua Gladiolo, Parque Oeste Industrial",54 m²,2,1,2,,,apartamentos
2021-08-05 16:34:21.990729-03:00,R$ 870.000,"Rua T 36, Setor Bueno",165 m²,3,3,5,R$ 800,,apartamentos
2021-08-05 16:34:21.991144-03:00,R$ 1.650.000,"Rua 1141, Setor Marista",230 m²,4,3,5,R$ 800,R$ 1.200,apartamentos
2021-08-05 16:34:21.991575-03:00,R$ 230.000,"Parque Amazônia, Goiânia",64 m²,2,1,2,R$ 250,,apartamentos
2021-08-05 16:34:21.991971-03:00,R$ 590.000,"Rua S 2, Setor Bela Vista",134 m²,4,2,3,R$ 1.000,,apartamentos
2021-08-05 16:34:21.992428-03:00,R$ 289.000,"Avenida dos Diamantes, Setor Recanto das Minas Gerais",91 m²,2,2,3,,,apartamentos
2021-08-05 16:34:21.992779-03:00,R$ 850.000,"Setor Bueno, Goiânia",122 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.993379-03:00,R$ 599.000,"Setor Bueno, Goiânia",112 m²,3,2,5,R$ 600,,apartamentos
2021-08-05 16:34:21.993856-03:00,R$ 370.000,"Alameda Imbé, Parque Amazônia",88 m²,3,2,2,R$ 350,R$ 500,apartamentos
2021-08-05 16:34:21.994324-03:00,R$ 420.000,"Rua Jaçanã, Parque Amazônia",96 m²,3,2,3,R$ 450,,apartamentos
2021-08-05 16:34:21.994731-03:00,R$ 130.000,"Rua Maceió, Parque Amazônia",54 m²,2,1,1,R$ 300,,apartamentos
2021-08-05 16:34:21.995117-03:00,R$ 475.000,"Setor Bueno, Goiânia",102 m²,3,1,3,,,apartamentos
2021-08-05 16:34:21.995467-03:00,R$ 2.200.000,"Setor Marista, Goiânia",286 m²,4,4,5,,,apartamentos
2021-08-05 16:34:21.995816-03:00,R$ 1.300.000,"Setor Bueno, Goiânia",166 m²,4,3,6,R$ 1.100,,apartamentos
2021-08-05 16:34:21.996282-03:00,R$ 3.700.000,"Setor Marista, Goiânia",362 m²,4,4,5,,,apartamentos
2021-08-05 16:34:21.996652-03:00,R$ 345.000,"Rua Uirapuru, Parque Amazônia",76 m²,3,2,2,,,apartamentos
2021-08-05 16:34:21.996980-03:00,R$ 310.000,"Vila Rosa, Goiânia",73 m²,3,2,4,,,apartamentos
2021-08-05 16:34:21.997319-03:00,R$ 650.000,"Avenida T 13, Setor Bueno",94 m²,3,2,3,R$ 480,,apartamentos
2021-08-05 16:34:21.997715-03:00,R$ 597.000,"Rua 143, Setor Marista",115 m²,3,2,3,,,apartamentos
2021-08-05 16:34:21.998039-03:00,R$ 790.000,"Rua 1141, Setor Marista",111 m²,3,2,4,R$ 500,,apartamentos
2021-08-05 16:34:21.998743-03:00,R$ 1.350.000,"Setor Marista, Goiânia",210 m²,4,4,6,R$ 1.300,,apartamentos
2021-08-05 16:34:21.999189-03:00,R$ 285.000,"Rua 56, Jardim Goiás",39 m²,1,1,1,R$ 370,,apartamentos
2021-08-05 16:34:21.999620-03:00,R$ 2.200.000,"Praça T 23, Setor Bueno",261 m²,4,20,5,R$ 1.600,R$ 2.500,apartamentos
2021-08-05 16:34:22.000058-03:00,R$ 784.000,"Rua T 51, Setor Bueno",133 m²,3,2,4,,,apartamentos
2021-08-05 16:34:22.000421-03:00,R$ 125.000,"Rua SP 15, Setor Perim",43 m²,2,1,1,R$ 180,,apartamentos
2021-08-05 16:34:22.000818-03:00,R$ 160.000,"Avenida T 11, Setor Bueno",60 m²,2,1,2,R$ 360,R$ 1.303,apartamentos
2021-08-05 16:34:22.001756-03:00,R$ 215.000,"Rua Uberaba, Jardim Ana Lúcia",110 m²,3,1,2,,,apartamentos
2021-08-05 16:34:22.002494-03:00,R$ 900.000,"Rua C268, Nova Suica",242 m²,6,4,7,R$ 1.800,,apartamentos
2021-08-05 16:34:22.003010-03:00,R$ 360.000,"Rua C161, Jardim América",107 m²,3,2,3,R$ 200,,apartamentos
2021-08-05 16:34:22.003480-03:00,R$ 330.000,"Rua Uirapuru, Parque Amazônia",75 m²,3,2,2,R$ 300,R$ 600,apartamentos
2021-08-05 16:34:22.004300-03:00,R$ 680.000,"Rua 14, Jardim Goiás",115 m²,3,2,4,,,apartamentos
2021-08-05 16:34:22.004705-03:00,R$ 490.471,"Avenida T 5, Serrinha",88 m²,3,1,2,,,apartamentos
2021-08-05 16:34:22.005090-03:00,R$ 239.000,"Setor Oeste, Goiânia",71 m²,3,1,2,R$ 500,,apartamentos
2021-08-05 16:34:22.005521-03:00,R$ 175.000,"Rua do Esmalte, Parque Oeste Industrial",48 m²,2,1,1,R$ 210,,apartamentos
2021-08-05 16:34:22.005962-03:00,R$ 140.000,"Rua C136, Jardim América",58 m²,2,,2,R$ 260,R$ 400,apartamentos
2021-08-05 16:34:22.006397-03:00,R$ 620.000,"Setor Bueno, Goiânia",103 m²,3,2,1,,,apartamentos
2021-08-05 16:34:22.006782-03:00,R$ 149.900,"Rua 68, Setor Central",57 m²,2,1,1,R$ 432,,apartamentos
2021-08-05 16:34:22.007230-03:00,R$ 275.000,"Rua C257, Setor Nova Suiça",83 m²,3,1,3,R$ 400,,apartamentos
2021-08-05 16:34:22.007648-03:00,R$ 807.000,"Rua 1123, Setor Marista",127 m²,3,2,4,R$ 597,R$ 249,apartamentos
2021-08-05 16:34:22.008369-03:00,R$ 185.000,"Avenida Milão, Loteamento Celina Park",50 m²,2,1,2,,,apartamentos
2021-08-05 16:34:22.008858-03:00,R$ 115.000,"Rua Caragoatá, Parque Amazônia",52 m²,2,,1,,,apartamentos
2021-08-05 16:34:22.009647-03:00,R$ 315.000,"Avenida Assis Chateaubriand, Setor Oeste",150 m²,3,1,3,R$ 750,,apartamentos
2021-08-05 16:34:22.010114-03:00,R$ 775.000,"Setor Bueno, Goiânia",156 m²,3,3,5,,,apartamentos
2021-08-05 16:34:22.010488-03:00,R$ 1.450.000,"Rua 56, Jardim Goiás",170 m²,4,2,5,,,apartamentos
